そうとく	1924	1924	7919	宗得
そうとく	1924	1924	6808	宗徳
そうとめ	1924	1924	6149	五月女
そうとめ	1924	1924	6670	早乙女
そうとも	1924	1924	7811	宗本
そうど	1924	1924	7832	草戸
そうどう	1924	1924	7839	双道
そうどう	1924	1924	8281	宗藤
そうどう	1924	1924	7583	惣道
そうな	1924	1924	7365	惣名
そうな	1924	1924	8255	惣那
そうない	1924	1924	6659	宗内
そうない	1924	1924	7696	惣内
そうなか	1924	1924	7731	惣中
そうなか	1924	1924	7292	荘中
そうね	1924	1924	8306	相根
そうね	1924	1924	8199	総根
そうの	1924	1924	6420	宗野
そうの	1924	1924	7818	惣野
そうの	1924	1924	8058	操野
そうの	1924	1924	7142	相野
そうの	1924	1924	7426	素野
そうの	1924	1924	5211	草野
そうの	1924	1924	7996	荘野
そうのだい	1924	1924	7818	竿台
そうのはら	1924	1924	8159	沢原
そうのはら	1924	1924	8124	澤原
そうはし	1924	1924	8423	草橋
そうはら	1924	1924	8241	双原
そうはら	1924	1924	7841	宗原
そうはら	1924	1924	6596	草原
そうはら	1924	1924	8132	荘原
そうはら	1924	1924	7850	藻原
そうば	1924	1924	5904	相場
そうば	1924	1924	8222	相庭
そうば	1924	1924	5161	相葉
そうばやし	1924	1924	7890	荘林
そうばら	1924	1924	8714	双原
そうひき	1924	1924	7945	相引
そうびき	1924	1924	8227	惣引
そうふく	1924	1924	6794	宗福
そうふく	1924	1924	7794	惣福
そうふく	1924	1924	8032	早福
そうふく	1924	1924	7867	相福
そうほ	1924	1924	7745	荘保
そうぼう	1924	1924	7674	惣坊
そうぼく	1924	1924	8246	惣卜
そうま	1924	1924	7767	惣馬
そうま	1924	1924	8301	早馬
そうま	1924	1924	6298	相間
そうまえ	1924	1924	7473	宗前
そうまえ	1924	1924	8746	相前
そうまん	1924	1924	7347	宗万
そうまん	1924	1924	7072	惣万
そうみ	1924	1924	7757	宗美
そうみ	1924	1924	6529	沢海
そうみ	1924	1924	7293	澤海
そうみ	1924	1924	6519	相見
そうみ	1924	1924	8697	総三
そうみち	1924	1924	8028	草道
そうみや	1924	1924	6807	宗宮
そうみや	1924	1924	7467	相宮
そうみょう	1924	1924	7175	宗明
そうみょう	1924	1924	7335	惣名
そうみょう	1924	1924	7665	惣明
そうみん	1924	1924	7954	惣明
そうむら	1924	1924	6903	草村
そうむら	1924	1924	7441	荘村
そうめい	1924	1924	8151	曽明
そうめん	1924	1924	6515	素麺
そうもと	1924	1924	7159	宋本
そうもと	1924	1924	7588	惣本
そうもと	1924	1924	7360	相本
そうもり	1924	1924	7724	宗森
そうもり	1924	1924	7440	草森
そうもん	1924	1924	6137	惣門
そうや	1924	1924	7292	増谷
